,FIPS,race,location
2829,171699701002199,P1_003N,POINT (-90.65415346937017 40.23865169404497)
2830,171699701002199,P1_015N,POINT (-90.67570641048725 40.23943766130792)
2831,171699701002199,P1_003N,POINT (-90.67151727856526 40.23795927519365)
2832,171699701002199,P1_003N,POINT (-90.67249488591727 40.23949161453095)
2833,171699701002199,P1_003N,POINT (-90.67213566399741 40.23786319379374)
2834,171699701002199,P1_003N,POINT (-90.65588545389787 40.23503764318151)
2835,171699701002199,P1_003N,POINT (-90.65435024838484 40.23997260651279)
2836,171699701002199,P1_003N,POINT (-90.65434513637412 40.240518602612376)
2837,171699701002199,P1_003N,POINT (-90.65580319966881 40.24148512945683)
2838,171699701002199,P1_003N,POINT (-90.6509510992425 40.24028404608659)
2839,171699701002199,P1_003N,POINT (-90.66508955661597 40.242241857661504)
2840,171699701002199,P1_003N,POINT (-90.677585639023 40.23662728276725)
2841,171699701002199,P1_015N,POINT (-90.65414714029438 40.23967125970717)
2842,171699701002199,P1_003N,POINT (-90.66992987986832 40.23877639197298)
2843,171699701002199,P1_015N,POINT (-90.6658783149082 40.24005785302945)
2844,171699701002199,P1_003N,POINT (-90.67214643047409 40.23711358776762)
2845,171699701002199,P1_015N,POINT (-90.66413849573847 40.237875333006166)
2846,171699701002199,P1_015N,POINT (-90.65604095270251 40.236958367590624)
2847,171699701002199,P1_003N,POINT (-90.6688127198229 40.23923643846904)
2848,171699701002199,P1_003N,POINT (-90.67250526072553 40.23714085921718)
2849,171699701002199,P1_003N,POINT (-90.66389497647701 40.23733679704316)
2850,171699701002199,P1_003N,POINT (-90.65953845673798 40.2362785108058)
2851,171699701002199,P1_003N,POINT (-90.67287820817663 40.241412175068994)
2852,171699701002199,P1_015N,POINT (-90.66571213604045 40.23535791464024)
2853,171699701002199,P1_003N,POINT (-90.67225964951044 40.23760385545488)
2854,171699701002199,P1_003N,POINT (-90.65655721682775 40.23930763872498)
2855,171699701002199,P1_003N,POINT (-90.65807193322328 40.23735127775912)
2856,171699701002199,P1_003N,POINT (-90.65406463905727 40.23478148741736)
2857,171699701002199,P1_003N,POINT (-90.6762477567467 40.23709493885546)
2858,171699701002199,P1_003N,POINT (-90.65979346788563 40.23981210953268)
2859,171699701002199,P1_015N,POINT (-90.67298749726825 40.23733224348886)
2860,171699701002199,P1_003N,POINT (-90.66205362282109 40.23935138485378)
2861,171699701002199,P1_003N,POINT (-90.67416903598827 40.24120639573018)
2862,171699701002199,P1_003N,POINT (-90.65145679338374 40.237662291495894)
2863,171699701002199,P1_003N,POINT (-90.65566720234538 40.23584829542193)
2864,171699701002199,P1_015N,POINT (-90.65827534068264 40.24128713135802)
2865,171699701002199,P1_003N,POINT (-90.65860818614159 40.23819835825271)
2866,171699701002199,P1_003N,POINT (-90.6653587810397 40.23666690848839)
2867,171699701002199,P1_015N,POINT (-90.66859434241941 40.237988882726405)
2868,171699701002199,P1_003N,POINT (-90.66072462356544 40.240434684576066)
2869,171699701002199,P1_003N,POINT (-90.67703557232751 40.238478108648)
2870,171699701002199,P1_003N,POINT (-90.66481003628698 40.24089439537979)
2871,171699701002199,P1_015N,POINT (-90.67767376298708 40.23802188738194)
2872,171699701002199,P1_015N,POINT (-90.66019796314978 40.24102301010922)
2873,171699701002199,P1_015N,POINT (-90.65239784506295 40.24149482795646)
2874,171699701002199,P1_015N,POINT (-90.67508816023852 40.2361951815907)
2875,171699701002199,P1_003N,POINT (-90.6597417216819 40.23538470729566)
2876,171699701002199,P1_003N,POINT (-90.65627721454364 40.2370440686837)
2877,171699701002199,P1_003N,POINT (-90.6518337948711 40.2372942021198)
2878,171699701002199,P1_003N,POINT (-90.67496853098457 40.2407734094751)
2879,171699701002199,P1_003N,POINT (-90.6705116597864 40.23911594543442)
2880,171699701002199,P1_003N,POINT (-90.6533386308063 40.23862357660459)
2881,171699701002199,P1_003N,POINT (-90.67488177698662 40.235260742172564)
2882,171699701002199,P1_015N,POINT (-90.66183113379873 40.241777848873866)
2883,171699701002199,P1_015N,POINT (-90.65851848902189 40.236925506223095)
2884,171699701002199,P1_003N,POINT (-90.65076951830464 40.241631147762746)
2885,171699701002199,P1_003N,POINT (-90.66959632528517 40.2383301486135)
2886,171699701002199,P1_003N,POINT (-90.67591183523194 40.23879729117287)
2887,171699701002199,P1_015N,POINT (-90.67822868497005 40.23735429386123)
2888,171699701002199,P1_015N,POINT (-90.65614927059382 40.23851485180063)
2889,171699701002199,P1_003N,POINT (-90.67602708952127 40.236622750525086)
2890,171699701002199,P1_003N,POINT (-90.65518370889224 40.23919001729951)
2891,171699701002199,P1_003N,POINT (-90.65883777646572 40.24084338821734)
2892,171699701002199,P1_003N,POINT (-90.6740121617345 40.236415050619584)
2893,171699701002199,P1_003N,POINT (-90.65877508536275 40.23891103490367)
2894,171699701002199,P1_003N,POINT (-90.65849073346418 40.23664617983279)
2895,171699701002199,P1_003N,POINT (-90.65832198988055 40.23611398326787)
2896,171699701002199,P1_003N,POINT (-90.65763119538464 40.24109701400437)
2897,171699701002199,P1_003N,POINT (-90.6629649872112 40.23520644050005)
2898,171699701002199,P1_003N,POINT (-90.67176972215229 40.23528919818967)
2899,171699701002199,P1_015N,POINT (-90.67759882870442 40.23667763586724)
2900,171699701002199,P1_003N,POINT (-90.66814059262724 40.23842959453438)
2901,171699701002199,P1_003N,POINT (-90.65179778287869 40.23612742458866)
2902,171699701002199,P1_003N,POINT (-90.66775451876057 40.239571175646255)
2903,171699701002199,P1_015N,POINT (-90.66366411607262 40.235929969369806)
2904,171699701002199,P1_003N,POINT (-90.67834678242112 40.235370038089975)
2905,171699701002199,P1_015N,POINT (-90.66634204863784 40.240566699436435)
2906,171699701002199,P1_003N,POINT (-90.67227960864872 40.235048437403734)
2907,171699701002199,P1_003N,POINT (-90.65556931950961 40.23700055880963)
2908,171699701002199,P1_003N,POINT (-90.6578689678916 40.23834073142605)
2909,171699701002199,P1_003N,POINT (-90.67111841009456 40.24162252946708)
2910,171699701002199,P1_003N,POINT (-90.66748349416432 40.23591182625106)
2911,171699701002199,P1_003N,POINT (-90.65342457173843 40.23964368956485)
2912,171699701002199,P1_003N,POINT (-90.65774370775006 40.23932530850355)
2913,171699701002199,P1_015N,POINT (-90.67290698338064 40.2396606122848)
2914,171699701002199,P1_003N,POINT (-90.67593752399269 40.24010525925434)
2915,171699701002199,P1_003N,POINT (-90.66257667751937 40.235070808243044)
2916,171699701002199,P1_015N,POINT (-90.65504619770806 40.239403833714256)
2917,171699701002199,P1_003N,POINT (-90.66065072181414 40.23507594912511)
2918,171699701002199,P1_003N,POINT (-90.67372314468302 40.23519687237272)
2919,171699701002199,P1_003N,POINT (-90.66621488150783 40.238257044781896)
2920,171699701002199,P1_015N,POINT (-90.67587331479959 40.24119158024168)
2921,171699701002199,P1_003N,POINT (-90.66111371763967 40.24077948817776)
2922,171699701002199,P1_003N,POINT (-90.6512133895854 40.241727782804126)
2923,171699701002199,P1_003N,POINT (-90.67463553491025 40.23621116194579)
2924,171699701002199,P1_003N,POINT (-90.67746375204061 40.237028331611185)
2925,171699701002199,P1_003N,POINT (-90.67614942316868 40.2367074117011)
2926,171699701002199,P1_003N,POINT (-90.6777346164972 40.237459442896665)
2927,171699701002199,P1_003N,POINT (-90.67139089900962 40.241788863116895)
2928,171699701002199,P1_003N,POINT (-90.66275912705365 40.23690755277634)
2929,171699701002199,P1_003N,POINT (-90.67524070261648 40.236176610827144)
2930,171699701002199,P1_015N,POINT (-90.65074760797233 40.23604131805)
2931,171699701002199,P1_003N,POINT (-90.65965763367929 40.23672770999438)
2932,171699701002199,P1_003N,POINT (-90.65149598718084 40.23752311078191)
2933,171699701002199,P1_015N,POINT (-90.66364886416576 40.238798917525436)
2934,171699701002199,P1_015N,POINT (-90.66643294204567 40.24196816166061)
2935,171699701002199,P1_015N,POINT (-90.67222853462074 40.23500973504859)
2936,171699701002199,P1_003N,POINT (-90.65572411842449 40.23833554521425)
2937,171699701002199,P1_003N,POINT (-90.66372835758854 40.24071918469539)
2938,171699701002199,P1_003N,POINT (-90.6744179334855 40.23967611014309)
2939,171699701002199,P1_003N,POINT (-90.6682109661649 40.2363485462517)
2940,171699701002199,P1_003N,POINT (-90.66478625483737 40.23789600761662)
2941,171699701002199,P1_015N,POINT (-90.67615446035856 40.2389777318694)
2942,171699701002199,P1_003N,POINT (-90.65189189072034 40.23987470621135)
2943,171699701002199,P1_003N,POINT (-90.65342024515499 40.23654104270349)
2944,171699701002199,P1_015N,POINT (-90.67395038188603 40.24104669566743)
2945,171699701002199,P1_003N,POINT (-90.67370643139427 40.2402976274226)
2946,171699701002199,P1_003N,POINT (-90.66861843163058 40.23998998295191)
2947,171699701002199,P1_003N,POINT (-90.67472504724023 40.23574470868497)
2948,171699701002199,P1_003N,POINT (-90.67466985339935 40.2374169412746)
2949,171699701002199,P1_015N,POINT (-90.65744568802023 40.237174622639834)
2950,171699701002199,P1_015N,POINT (-90.67536035760307 40.236236118056496)
2951,171699701002199,P1_003N,POINT (-90.66217932857944 40.23623117066507)
2952,171699701002199,P1_003N,POINT (-90.65573330542406 40.235295651113255)
2953,171699701002199,P1_003N,POINT (-90.67531961725138 40.23964667014475)
2954,171699701002199,P1_003N,POINT (-90.6542660153286 40.23530116573125)
2955,171699701002199,P1_015N,POINT (-90.6530256752377 40.237002001982866)
2956,171699701002199,P1_015N,POINT (-90.67680341561181 40.2391239101655)
2957,171699701002199,P1_003N,POINT (-90.65802341177435 40.23625124597635)
2958,171699701002199,P1_003N,POINT (-90.6592420166792 40.23992511663379)
2959,171699701002199,P1_003N,POINT (-90.66636361174596 40.242249662719836)
2960,171699701002199,P1_003N,POINT (-90.67170263488572 40.2410715800779)
2961,171699701002199,P1_003N,POINT (-90.65393558414716 40.23630767355647)
2962,171699701002199,P1_003N,POINT (-90.66641690924995 40.239502594244456)
2963,171699701002199,P1_003N,POINT (-90.66695618079665 40.23639867407513)
2964,171699701002199,P1_003N,POINT (-90.67823470094932 40.23693784944785)
2965,171699701002199,P1_003N,POINT (-90.65380324291277 40.24186501196251)
2966,171699701002199,P1_003N,POINT (-90.65493390200608 40.2411519849377)
2967,171699701002199,P1_003N,POINT (-90.65755874580027 40.23494447886375)
2968,171699701002199,P1_003N,POINT (-90.67431747108415 40.24232230016234)
2969,171699701002199,P1_003N,POINT (-90.66189847473146 40.23795931841676)
2970,171699701002199,P1_003N,POINT (-90.66130349196442 40.239278229541625)
2971,171699701002199,P1_003N,POINT (-90.65999490130552 40.23642868771221)
2972,171699701002199,P1_003N,POINT (-90.66857188986143 40.24181131123132)
2973,171699701002199,P1_003N,POINT (-90.66327593530761 40.24002394138035)
2974,171699701002199,P1_003N,POINT (-90.67796533268344 40.239472104072185)
2975,171699701002199,P1_003N,POINT (-90.66498675994183 40.23524253297477)
2976,171699701002199,P1_003N,POINT (-90.65415638028747 40.238810096277895)
2977,171699701002199,P1_003N,POINT (-90.65086337894235 40.241585535144274)
2978,171699701002199,P1_003N,POINT (-90.67256101330513 40.23993088991209)
2979,171699701002199,P1_003N,POINT (-90.66830735850117 40.24225372251291)
2980,171699701002199,P1_003N,POINT (-90.66179815688893 40.23538416545204)
2981,171699701002199,P1_015N,POINT (-90.66549465503014 40.23547008594576)
2982,171699701002199,P1_003N,POINT (-90.6505292715806 40.23523714477914)
2983,171699701002199,P1_003N,POINT (-90.66450260660214 40.2381100304707)
2984,171699701002199,P1_015N,POINT (-90.65573166043566 40.23521356389265)
2985,171699701002199,P1_003N,POINT (-90.65480798511369 40.240667835551434)
2986,171699701002199,P1_003N,POINT (-90.66568859416454 40.240837366637294)
2987,171699701002199,P1_003N,POINT (-90.65630730457778 40.23925101358047)
2988,171699701002199,P1_003N,POINT (-90.65751694873883 40.239767599323876)
2989,171699701002199,P1_003N,POINT (-90.66191045725276 40.23721484246647)
2990,171699701002199,P1_003N,POINT (-90.67791146527357 40.2358729609072)
2991,171699701002199,P1_003N,POINT (-90.65543706268359 40.23603708495807)
2992,171699701002199,P1_003N,POINT (-90.66148386102722 40.24010080962343)
2993,171699701002199,P1_003N,POINT (-90.66582185330697 40.23595449471327)
2994,171699701002199,P1_003N,POINT (-90.67777289098653 40.237925422095536)
2995,171699701002199,P1_015N,POINT (-90.66286992456709 40.23567802201156)
2996,171699701002199,P1_003N,POINT (-90.6633965008709 40.23824911320773)
2997,171699701002199,P1_003N,POINT (-90.66918511327317 40.23640487424708)
2998,171699701002199,P1_003N,POINT (-90.65126255722315 40.235661677134566)
2999,171699701002199,P1_003N,POINT (-90.67437508747 40.23705416854671)
3000,171699701002199,P1_003N,POINT (-90.65337911439062 40.2353047430523)
3001,171699701002199,P1_003N,POINT (-90.66988275388042 40.23680396797239)
3002,171699701002199,P1_015N,POINT (-90.67351599536555 40.23559287923024)
3003,171699701002199,P1_003N,POINT (-90.67830173666633 40.23512847349937)
3004,171699701002199,P1_003N,POINT (-90.6528186258913 40.23909697040774)
3005,171699701002199,P1_015N,POINT (-90.67471519100583 40.237343166640855)
3006,171699701002199,P1_003N,POINT (-90.6523618401107 40.241574137012684)
3007,171699701002199,P1_003N,POINT (-90.66802390155827 40.24138155521875)
3008,171699701002199,P1_003N,POINT (-90.6601218224833 40.2421461640788)
3009,171699701002199,P1_003N,POINT (-90.65128588709322 40.240471611518906)
3010,171699701002199,P1_003N,POINT (-90.66247035162846 40.24183543296666)
3011,171699701002199,P1_003N,POINT (-90.6668288665475 40.24089641129204)
3012,171699701002199,P1_015N,POINT (-90.67041720086878 40.23690800583691)
3013,171699701002199,P1_003N,POINT (-90.66185061618346 40.2376141598641)
3014,171699701002199,P1_003N,POINT (-90.66072607879343 40.23794947218999)
3015,171699701002199,P1_015N,POINT (-90.66095686804421 40.24151199413006)
3016,171699701002199,P1_003N,POINT (-90.6574595881779 40.23781485991466)
3017,171699701002199,P1_003N,POINT (-90.66457441316953 40.237175708315476)
3018,171699701002199,P1_003N,POINT (-90.66790960123717 40.236121265777285)
3019,171699701002199,P1_003N,POINT (-90.66101559817234 40.24047247298552)
3020,171699701002199,P1_003N,POINT (-90.65629250532821 40.23579122098632)
3021,171699701002199,P1_003N,POINT (-90.66377412310051 40.24032038771868)
3022,171699701002199,P1_003N,POINT (-90.65870921339591 40.23747857951521)
3023,171699701002199,P1_003N,POINT (-90.66811606746887 40.234976830853775)
3024,171699701002199,P1_003N,POINT (-90.6586832779126 40.2402272309995)
3025,171699701002199,P1_003N,POINT (-90.66288994499217 40.23806404841829)
3026,171699701002199,P1_003N,POINT (-90.6509510418933 40.23665700335256)
3027,171699701002199,P1_003N,POINT (-90.66898255706295 40.23588923207071)
3028,171699701002199,P1_003N,POINT (-90.6634409868858 40.23968403242552)
3029,171699701002199,P1_003N,POINT (-90.66589507570664 40.23876399970518)
3030,171699701002199,P1_015N,POINT (-90.66780068146629 40.23930341754196)
3031,171699701002199,P1_003N,POINT (-90.6675337850645 40.23769514448342)
3032,171699701002199,P1_003N,POINT (-90.65423921069444 40.23616125620257)
3033,171699701002199,P1_003N,POINT (-90.66433791124109 40.23852190726896)
3034,171699701002199,P1_003N,POINT (-90.6656619727541 40.23766585276028)
3035,171699701002199,P1_003N,POINT (-90.6617825021985 40.2366604372721)
3036,171699701002199,P1_003N,POINT (-90.66846654564394 40.23518636865058)
3037,171699701002199,P1_003N,POINT (-90.65829364635871 40.24199539329394)
3038,171699701002199,P1_003N,POINT (-90.67334106052905 40.236302857493584)
3039,171699701002199,P1_003N,POINT (-90.66569676968805 40.24174098587873)
3040,171699701002199,P1_003N,POINT (-90.65587037056564 40.24116728995707)
3041,171699701002199,P1_003N,POINT (-90.67013385504774 40.23743958749005)
3042,171699701002199,P1_003N,POINT (-90.6518906148795 40.235639955282316)
3043,171699701002199,P1_003N,POINT (-90.66200640739589 40.23862966998803)
3044,171699701002199,P1_003N,POINT (-90.67315796231999 40.23750672241694)
3045,171699701002199,P1_015N,POINT (-90.6559185660754 40.23962644461706)
3046,171699701002199,P1_003N,POINT (-90.67344928201702 40.23691447978645)
3047,171699701002199,P1_003N,POINT (-90.6764917455746 40.235496319065824)
3048,171699701002199,P1_003N,POINT (-90.67744457117992 40.23590069285985)
3049,171699701002199,P1_015N,POINT (-90.66762463155301 40.24015776281025)
3050,171699701002199,P1_015N,POINT (-90.66069002299983 40.24168988641509)
3051,171699701002199,P1_003N,POINT (-90.67186042958069 40.239262203736864)
3052,171699701002199,P1_003N,POINT (-90.66629925868456 40.237536937139296)
3053,171699701002199,P1_015N,POINT (-90.67188571659005 40.24092184877897)
3054,171699701002199,P1_003N,POINT (-90.6751356532043 40.240290813997476)
3055,171699701002199,P1_003N,POINT (-90.66838252771402 40.23640343042135)
3056,171699701002199,P1_015N,POINT (-90.67430252393218 40.240995616805364)
3057,171699701002199,P1_003N,POINT (-90.66172210843688 40.23687342975371)
3058,171699701002199,P1_003N,POINT (-90.67159455157693 40.23948500016819)
3059,171699701002199,P1_003N,POINT (-90.65932165295321 40.241235600357165)
3060,171699701002199,P1_003N,POINT (-90.65263450244835 40.23866059816975)
3061,171699701002199,P1_003N,POINT (-90.65419963037225 40.24171548048699)
3062,171699701002199,P1_003N,POINT (-90.65109837611932 40.234923784877104)
3063,171699701002199,P1_003N,POINT (-90.66359469880362 40.23702470558569)
3064,171699701002199,P1_003N,POINT (-90.67782426795819 40.23658239839549)
3065,171699701002199,P1_003N,POINT (-90.6739833038344 40.240124072484555)
3066,171699701002199,P1_003N,POINT (-90.66442789914223 40.24163154535872)
3067,171699701002199,P1_003N,POINT (-90.66390065910585 40.238810632564395)
3068,171699701002199,P1_003N,POINT (-90.67471324651156 40.23775267156856)
3069,171699701002199,P1_003N,POINT (-90.66211465230217 40.23740987223646)
3070,171699701002199,P1_003N,POINT (-90.66662434808563 40.237189010461755)
3071,171699701002199,P1_003N,POINT (-90.67298022217729 40.24024124458947)
3072,171699701002199,P1_003N,POINT (-90.6617484971884 40.23603488476719)
3073,171699701002199,P1_003N,POINT (-90.65981782741324 40.23720246589444)
3074,171699701002199,P1_003N,POINT (-90.66547434791639 40.2378227479077)
3075,171699701002199,P1_003N,POINT (-90.6721017634688 40.23849878769983)
3076,171699701002199,P1_003N,POINT (-90.66279623125327 40.2417691683296)
3077,171699701002199,P1_003N,POINT (-90.67233553022719 40.241831805812694)
3078,171699701002199,P1_003N,POINT (-90.65430418955603 40.238882954117514)
3079,171699701002199,P1_003N,POINT (-90.65194693902247 40.23490178676906)
3080,171699701002199,P1_015N,POINT (-90.65674794702957 40.238577657303324)
3081,171699701002199,P1_015N,POINT (-90.67586544954536 40.237084709875724)
3082,171699701002199,P1_003N,POINT (-90.65143727638726 40.23777665718738)
3083,171699701002199,P1_003N,POINT (-90.65484359924284 40.23783583112852)
3084,171699701002199,P1_015N,POINT (-90.66551193565456 40.23536206848384)
3085,171699701002199,P1_003N,POINT (-90.65706610950934 40.23925213217426)
3086,171699701002199,P1_003N,POINT (-90.65112942149793 40.240537099591826)
3087,171699701002199,P1_003N,POINT (-90.6776515238348 40.23511076357713)
3088,171699701002199,P1_003N,POINT (-90.67485327941951 40.23670141150301)
3089,171699701002199,P1_003N,POINT (-90.66418668660138 40.23598395703271)
3090,171699701002199,P1_003N,POINT (-90.66330334919641 40.23648993005803)
3091,171699701002199,P1_003N,POINT (-90.66396206366036 40.240741789272164)
3092,171699701002199,P1_003N,POINT (-90.66964641818083 40.236417213369016)
3093,171699701002199,P1_003N,POINT (-90.67817092892773 40.23634466795761)
3094,171699701002199,P1_015N,POINT (-90.65626321163634 40.238941630725954)
3095,171699701002199,P1_003N,POINT (-90.65415232393849 40.236493141956956)
3096,171699701002199,P1_003N,POINT (-90.67474754079709 40.238109813369356)
3097,171699701002199,P1_003N,POINT (-90.66482316210731 40.23503125419741)
3098,171699701002199,P1_003N,POINT (-90.6621065451052 40.23660849561725)
3099,171699701002199,P1_003N,POINT (-90.65419327482279 40.23518230882897)
3100,171699701002199,P1_003N,POINT (-90.66117817529529 40.24028711902538)
3101,171699701002199,P1_003N,POINT (-90.67004337304213 40.235771343143426)
3102,171699701002199,P1_003N,POINT (-90.67756562569627 40.23589930845873)
3103,171699701002199,P1_003N,POINT (-90.65908637529353 40.24108043733776)
3104,171699701002199,P1_003N,POINT (-90.66363779556566 40.24078250362659)
3105,171699701002199,P1_003N,POINT (-90.66698266073178 40.2413595564706)
3106,171699701002199,P1_003N,POINT (-90.65050797964912 40.240693228555905)
3107,171699701002199,P1_003N,POINT (-90.65170676202055 40.23847005925592)
3108,171699701002199,P1_003N,POINT (-90.67779589233523 40.237289283572316)
3109,171699701002199,P1_003N,POINT (-90.6523916308467 40.238444855912974)
3110,171699701002199,P1_003N,POINT (-90.65493286472108 40.237638234215794)
3111,171699701002199,P1_003N,POINT (-90.6677444483813 40.23633821156644)
3112,171699701002199,P1_003N,POINT (-90.6600049628806 40.23818118846198)
3113,171699701002199,P1_003N,POINT (-90.67256938754062 40.23550354749828)
3114,171699701002199,P1_003N,POINT (-90.65320972836156 40.241205325467895)
3115,171699701002199,P1_015N,POINT (-90.66629377861952 40.2404104193056)
3116,171699701002199,P1_003N,POINT (-90.66171562572305 40.240925802877356)
3117,171699701002199,P1_003N,POINT (-90.65933426861893 40.23691029749071)
3118,171699701002199,P1_003N,POINT (-90.66318114462422 40.24180353966725)
3119,171699701002199,P1_015N,POINT (-90.66935908718487 40.24035601485412)
3120,171699701002199,P1_003N,POINT (-90.67223567651885 40.242147963842854)
3121,171699701002199,P1_003N,POINT (-90.65197184932941 40.24141737133842)
3122,171699701002199,P1_015N,POINT (-90.65232638223578 40.241213557015215)
3123,171699701002199,P1_003N,POINT (-90.6574235676021 40.240811567372816)
3124,171699701002199,P1_003N,POINT (-90.66147466965919 40.236266697764144)
3125,171699701002199,P1_003N,POINT (-90.66731451190878 40.23542244895554)
3126,171699701002199,P1_003N,POINT (-90.65672018427179 40.237992131705845)
3127,171699701002199,P1_003N,POINT (-90.66646007334552 40.23595180528544)
3128,171699701002199,P1_003N,POINT (-90.67112882130735 40.23677364332129)
3129,171699701002199,P1_003N,POINT (-90.67457811079085 40.23825517574302)
3130,171699701002199,P1_003N,POINT (-90.66645354057917 40.238974098589416)
3131,171699701002199,P1_003N,POINT (-90.67516964638767 40.240568126636994)
3132,171699701002199,P1_003N,POINT (-90.66397312029268 40.23840894132422)
3133,171699701002199,P1_003N,POINT (-90.65911624690939 40.239423729049584)
3134,171699701002199,P1_003N,POINT (-90.65399283645718 40.23677437183189)
3135,171699701002199,P1_003N,POINT (-90.67800095302125 40.235538854024604)
3136,171699701002199,P1_003N,POINT (-90.66383736628106 40.23727409920367)
3137,171699701002199,P1_003N,POINT (-90.66342575381914 40.236413421396975)
3138,171699701002199,P1_003N,POINT (-90.66698132189701 40.23799162512489)
3139,171699701002199,P1_015N,POINT (-90.67728520160567 40.23615020735742)
3140,171699701002199,P1_003N,POINT (-90.67035951259673 40.23769231430523)
3141,171699701002199,P1_003N,POINT (-90.65454197928406 40.23532646402116)
3142,171699701002199,P1_003N,POINT (-90.67361647982119 40.23511430508452)
3143,171699701002199,P1_015N,POINT (-90.65564189227358 40.238527958242976)
3144,171699701002199,P1_003N,POINT (-90.67783618826846 40.239232364623206)
3145,171699701002199,P1_003N,POINT (-90.66634410985978 40.236374850642996)
3146,171699701002199,P1_003N,POINT (-90.66628345155418 40.23746255900783)
3147,171699701002199,P1_003N,POINT (-90.67498944919473 40.24150347554705)
3148,171699701002199,P1_015N,POINT (-90.6744514137168 40.23974711235147)
3149,171699701002199,P1_003N,POINT (-90.67452034168963 40.23530436061414)
3150,171699701002199,P1_003N,POINT (-90.6583578493974 40.23749321180381)
3151,171699701002199,P1_003N,POINT (-90.67735648137814 40.2365074054605)
3152,171699701002199,P1_015N,POINT (-90.67333826216718 40.23594113496634)
3153,171699701002199,P1_015N,POINT (-90.66937899632917 40.24145057962454)
3154,171699701002199,P1_003N,POINT (-90.65412925261457 40.240668733812136)
3155,171699701002199,P1_003N,POINT (-90.65060438579287 40.236357448995236)
3156,171699701002199,P1_003N,POINT (-90.66946685344028 40.237760426932745)
3157,171699701002199,P1_003N,POINT (-90.66872836535971 40.237539099746265)
3158,171699701002199,P1_003N,POINT (-90.6505848726011 40.24125004532447)
3159,171699701002199,P1_003N,POINT (-90.67774117046358 40.23644536738558)
3160,171699701002199,P1_015N,POINT (-90.66278759339095 40.23833599005828)
3161,171699701002199,P1_003N,POINT (-90.67307725234862 40.2349986436172)
3162,171699701002199,P1_003N,POINT (-90.6653729425432 40.23721859968523)
3163,171699701002199,P1_003N,POINT (-90.66685527980738 40.23590322365451)
3164,171699701002199,P1_015N,POINT (-90.66773241863359 40.23907366329367)
3165,171699701002199,P1_003N,POINT (-90.67423411627252 40.23832311726697)
3166,171699701002199,P1_003N,POINT (-90.65267209370171 40.23865441301514)
3167,171699701002199,P1_003N,POINT (-90.65065476680363 40.23834688249958)
3168,171699701002199,P1_003N,POINT (-90.66636224879745 40.23679521059829)
3169,171699701002199,P1_003N,POINT (-90.65892916056758 40.241458739657304)
3170,171699701002199,P1_003N,POINT (-90.6711942675338 40.23744827502847)
3171,171699701002199,P1_015N,POINT (-90.67028102599852 40.235629618888744)
3172,171699701002199,P1_003N,POINT (-90.65357610785297 40.23516553433818)
3173,171699701002199,P1_003N,POINT (-90.65400032541858 40.24101999949221)
3174,171699701002199,P1_003N,POINT (-90.66091044350489 40.238942907048916)
3175,171699701002199,P1_003N,POINT (-90.67004731791819 40.235222748914964)
3176,171699701002199,P1_003N,POINT (-90.6687179195575 40.237894704005974)
3177,171699701002199,P1_003N,POINT (-90.65946493126124 40.23641163334099)
3178,171699701002199,P1_003N,POINT (-90.66339085739838 40.23988830463339)
3179,171699701002199,P1_015N,POINT (-90.66085475139339 40.23971383463499)
3180,171699701002199,P1_003N,POINT (-90.654210899328 40.23476239484128)
3181,171699701002199,P1_003N,POINT (-90.66745886732787 40.23908876323779)
3182,171699701002199,P1_003N,POINT (-90.6655253490656 40.23686836672225)
3183,171699701002199,P1_003N,POINT (-90.65662785781608 40.236587169639684)
3184,171699701002199,P1_003N,POINT (-90.67398917546511 40.23906191493006)
3185,171699701002199,P1_003N,POINT (-90.66102668991283 40.23612572578507)
3186,171699701002199,P1_003N,POINT (-90.67490581287984 40.23701291942287)
3187,171699701002199,P1_003N,POINT (-90.66470065177872 40.23954171839133)
3188,171699701002199,P1_003N,POINT (-90.66048787021434 40.23931295332406)
3189,171699701002199,P1_003N,POINT (-90.6557890676181 40.235555974062876)
3190,171699701002199,P1_003N,POINT (-90.66177632238698 40.24140303071959)
3191,171699701002199,P1_003N,POINT (-90.65082432437167 40.24123653620271)
3192,171699701002199,P1_003N,POINT (-90.66717476110439 40.240063039956574)
3193,171699701002199,P1_003N,POINT (-90.66485016280399 40.235726221926)
3194,171699701002199,P1_003N,POINT (-90.66518985532109 40.24006048386942)
3195,171699701002199,P1_003N,POINT (-90.67140688617475 40.24120496767907)
3196,171699701002199,P1_015N,POINT (-90.65071397076194 40.235714287477975)
3197,171699701002199,P1_003N,POINT (-90.66679796355548 40.23946996122347)
3198,171699701002199,P1_003N,POINT (-90.67357715163364 40.23696631488972)
3199,171699701002199,P1_015N,POINT (-90.66133064831199 40.23576526950921)
3200,171699701002199,P1_003N,POINT (-90.65191315646129 40.237105752985066)
3201,171699701002199,P1_003N,POINT (-90.65562149325267 40.23610507907139)
3202,171699701002199,P1_003N,POINT (-90.6641587505138 40.239107938652985)
3203,171699701002199,P1_003N,POINT (-90.65497528339388 40.242076758418804)
3204,171699701002199,P1_003N,POINT (-90.6565794529423 40.23868520476154)
3205,171699701002199,P1_003N,POINT (-90.67087650808763 40.23714351548954)
3206,171699701002199,P1_003N,POINT (-90.66302873092916 40.23999348489326)
