,FIPS,race,location
2149,170318371002012,P1_019N,POINT (-87.69863157043626 41.884254210978774)
2150,170318371002012,P1_004N,POINT (-87.69865581928751 41.88432133824044)
2151,170318371002012,P1_019N,POINT (-87.69795648395763 41.88471430997501)
2152,170318371002012,P1_011N,POINT (-87.6981176138165 41.88432879033528)
2153,170318371002012,P1_004N,POINT (-87.69820351679768 41.88463930615542)
2154,170318371002012,P1_004N,POINT (-87.69833326448418 41.884425171352795)
2155,170318371002012,P1_004N,POINT (-87.69786380995484 41.884497725753704)
2156,170318371002012,P1_004N,POINT (-87.6979715511031 41.88436946637767)
2157,170318371002012,P1_004N,POINT (-87.69836811715511 41.88434080132439)
2158,170318371002012,P1_004N,POINT (-87.69777730604295 41.885475340560696)
2159,170318371002012,P1_004N,POINT (-87.69760525909467 41.88427891538348)
2160,170318371002012,P1_004N,POINT (-87.69870088060372 41.88467048402726)
2161,170318371002012,P1_011N,POINT (-87.69794113045391 41.88444049148025)
2162,170318371002012,P1_015N,POINT (-87.69856568738402 41.884621406532254)
2163,170318371002012,P1_003N,POINT (-87.69798050313227 41.8843103516523)
2164,170318371002012,P1_013N,POINT (-87.69793834129743 41.88533545453243)
2165,170318371002012,P1_004N,POINT (-87.6984619714692 41.88459300237494)
2166,170318371002012,P1_015N,POINT (-87.69851869310146 41.88423483883504)
2167,170318371002012,P1_003N,POINT (-87.69876400507484 41.88425342919218)
2168,170318371002012,P1_004N,POINT (-87.69773021727624 41.88439997266237)
2169,170318371002012,P1_003N,POINT (-87.69759900107995 41.88464341386669)
2170,170318371002012,P1_004N,POINT (-87.69782535438097 41.885106205535905)
2171,170318371002012,P1_011N,POINT (-87.69782316024138 41.884610786182684)
2172,170318371002012,P1_004N,POINT (-87.69811068768873 41.88427237190005)
2173,170318371002012,P1_004N,POINT (-87.69788009713177 41.885154403115166)
2174,170318371002012,P1_004N,POINT (-87.69824811332444 41.88439385215231)
2175,170318371002012,P1_004N,POINT (-87.69879261558084 41.88431868961807)
2176,170318371002012,P1_004N,POINT (-87.69780312398346 41.88503232857196)
2177,170318371002012,P1_004N,POINT (-87.6976082673766 41.88444193618681)
2178,170318371002012,P1_004N,POINT (-87.69788517718743 41.88504978112096)
2179,170318371002012,P1_004N,POINT (-87.69870733750582 41.88457902623625)
2180,170318371002012,P1_004N,POINT (-87.69755473843112 41.884452475228024)
2181,170318371002012,P1_004N,POINT (-87.69862024352686 41.884426303650784)
2182,170318371002012,P1_003N,POINT (-87.69876274980764 41.884565237756505)
2183,170318371002012,P1_011N,POINT (-87.69859879060782 41.88462527853312)
2184,170318371002012,P1_011N,POINT (-87.6987428791065 41.884206634414916)
2185,170318371002012,P1_004N,POINT (-87.69771439348716 41.885390389862735)
2186,170318371002012,P1_004N,POINT (-87.69867619028038 41.88462890748252)
2187,170318371002012,P1_004N,POINT (-87.69760889939276 41.88517620446595)
2188,170318371002012,P1_004N,POINT (-87.6982694875207 41.88457315675367)
2189,170318371002012,P1_019N,POINT (-87.69785714989601 41.88454250541373)
2190,170318371002012,P1_003N,POINT (-87.69782064155302 41.88449228670742)
2191,170318371002012,P1_004N,POINT (-87.69787677137403 41.88452573630572)
2192,170318371002012,P1_006N,POINT (-87.6975909487298 41.88541588438893)
2193,170318371002012,P1_011N,POINT (-87.69792138183104 41.885331976829335)
2194,170318371002012,P1_004N,POINT (-87.6977922723741 41.88429992803126)
2195,170318371002012,P1_019N,POINT (-87.69860599123083 41.88468671564168)
2196,170318371002012,P1_004N,POINT (-87.69857031463023 41.884325886139194)
2197,170318371002012,P1_004N,POINT (-87.69773533478585 41.88491386438469)
2198,170318371002012,P1_004N,POINT (-87.69881289192381 41.884663538660924)
2199,170318371002012,P1_004N,POINT (-87.69875732195908 41.88421216591357)
2200,170318371002012,P1_019N,POINT (-87.69773292314318 41.884962507799806)
2201,170318371002012,P1_003N,POINT (-87.69854261084726 41.88453538649892)
2202,170318371002012,P1_006N,POINT (-87.69819623204253 41.88462676267629)
2203,170318371002012,P1_006N,POINT (-87.69770956030533 41.884658541072156)
2204,170318371002012,P1_004N,POINT (-87.69838568627621 41.88446810497657)
2205,170318371002012,P1_006N,POINT (-87.69854415027562 41.88459123905974)
2206,170318371002012,P1_003N,POINT (-87.69793089316052 41.8842237135177)
2207,170318371002012,P1_003N,POINT (-87.69842295541538 41.8842421476024)
2208,170318371002012,P1_003N,POINT (-87.69777182555964 41.88429852255403)
2209,170318371002012,P1_011N,POINT (-87.6976066667268 41.884983357177234)
2210,170318371002012,P1_004N,POINT (-87.69779220214745 41.88421205240564)
2211,170318371002012,P1_004N,POINT (-87.69785301862426 41.884876482030855)
2212,170318371002012,P1_006N,POINT (-87.69879123256182 41.88456607078825)
2213,170318371002012,P1_003N,POINT (-87.6983492060693 41.88431367262941)
2214,170318371002012,P1_004N,POINT (-87.69763184994133 41.884872732206084)
2215,170318371002012,P1_003N,POINT (-87.69808669312447 41.8842414016507)
2216,170318371002012,P1_004N,POINT (-87.69830440407208 41.8846443846791)
2217,170318371002012,P1_019N,POINT (-87.698177501366 41.88447366487234)
2218,170318371002012,P1_004N,POINT (-87.6983133124531 41.88430379907106)
2219,170318371002012,P1_003N,POINT (-87.6978859180867 41.88537003583407)
2220,170318371002012,P1_004N,POINT (-87.69773470619671 41.88506272833984)
2221,170318371002012,P1_004N,POINT (-87.69795408346414 41.884593069949375)
2222,170318371002012,P1_019N,POINT (-87.69811866721375 41.88436469680452)
2223,170318371002012,P1_004N,POINT (-87.69775266073822 41.88440404874847)
2224,170318371002012,P1_003N,POINT (-87.69782980128987 41.88507826427522)
2225,170318371002012,P1_003N,POINT (-87.69850995373609 41.88433338663731)
2226,170318371002012,P1_003N,POINT (-87.69873995418037 41.88440138825974)
2227,170318371002012,P1_006N,POINT (-87.69780419093767 41.88515923068681)
2228,170318371002012,P1_004N,POINT (-87.69789924409879 41.884379113606755)
2229,170318371002012,P1_013N,POINT (-87.69795896508325 41.884452019053455)
2230,170318371002012,P1_003N,POINT (-87.69766367899207 41.88495648465889)
2231,170318371002012,P1_019N,POINT (-87.69811963265998 41.88468231999341)
2232,170318371002012,P1_003N,POINT (-87.69780616836778 41.88425243526101)
2233,170318371002012,P1_003N,POINT (-87.69837510271121 41.88469495794869)
2234,170318371002012,P1_004N,POINT (-87.69775963112103 41.88480749424124)
2235,170318371002012,P1_004N,POINT (-87.69797107432785 41.884535167776676)
2236,170318371002012,P1_003N,POINT (-87.69762843171918 41.88464181643553)
2237,170318371002012,P1_003N,POINT (-87.6978781282377 41.88497552969677)
2238,170318371002012,P1_004N,POINT (-87.69876229636648 41.88427458673739)
2239,170318371002012,P1_013N,POINT (-87.69870818701118 41.884205243227605)
2240,170318371002012,P1_003N,POINT (-87.69791197061608 41.88524397948839)
2241,170318371002012,P1_011N,POINT (-87.69771499427866 41.885295509657475)
2242,170318371002012,P1_003N,POINT (-87.69766612157984 41.88496257289638)
2243,170318371002012,P1_004N,POINT (-87.69859255156614 41.8843993729547)
2244,170318371002012,P1_004N,POINT (-87.69774286448191 41.884317644285424)
2245,170318371002012,P1_003N,POINT (-87.69787712065133 41.885156627919955)
2246,170318371002012,P1_003N,POINT (-87.69860304001902 41.884212355584694)
2247,170318371002012,P1_003N,POINT (-87.69757919040646 41.88494721866824)
2248,170318371002012,P1_006N,POINT (-87.6987252651575 41.884665786359314)
2249,170318371002012,P1_004N,POINT (-87.69810010488244 41.88466557455244)
2250,170318371002012,P1_003N,POINT (-87.69757107414638 41.88517956840872)
2251,170318371002012,P1_013N,POINT (-87.69768472622106 41.88454741238634)
2252,170318371002012,P1_004N,POINT (-87.69773380006805 41.8849912916002)
2253,170318371002012,P1_013N,POINT (-87.69834504299911 41.88460445707283)
2254,170318371002012,P1_003N,POINT (-87.6975817372541 41.88541311627612)
2255,170318371002012,P1_006N,POINT (-87.69850362208027 41.88426535855455)
2256,170318371002012,P1_003N,POINT (-87.69773032853307 41.88431659757951)
2257,170318371002012,P1_003N,POINT (-87.69759619038716 41.88442230871932)
2258,170318371002012,P1_015N,POINT (-87.69757812587518 41.885389514965524)
2259,170318371002012,P1_004N,POINT (-87.69876752195199 41.884243231493926)
2260,170318371002012,P1_004N,POINT (-87.69784330210751 41.884339710821415)
2261,170318371002012,P1_004N,POINT (-87.6976545793036 41.88528862995798)
2262,170318371002012,P1_004N,POINT (-87.69786422992306 41.884483419174636)
2263,170318371002012,P1_011N,POINT (-87.69793532644469 41.88453009566721)
2264,170318371002012,P1_011N,POINT (-87.69853253729562 41.884426573483445)
2265,170318371002012,P1_006N,POINT (-87.69760514492822 41.88461725084764)
2266,170318371002012,P1_004N,POINT (-87.69781741015434 41.88474432632664)
2267,170318371002012,P1_013N,POINT (-87.69817672058666 41.88426507662272)
2268,170318371002012,P1_013N,POINT (-87.69787673268348 41.88468621527157)
2269,170318371002012,P1_003N,POINT (-87.69800172575437 41.88425388123606)
2270,170318371002012,P1_004N,POINT (-87.6975685978879 41.8851921104393)
2271,170318371002012,P1_019N,POINT (-87.69791631941482 41.88509711107053)
2272,170318371002012,P1_006N,POINT (-87.69754234524999 41.88445486639513)
2273,170318371002012,P1_003N,POINT (-87.69879128558924 41.88439254820526)
2274,170318371002012,P1_011N,POINT (-87.69800088298632 41.884495040408865)
2275,170318371002012,P1_019N,POINT (-87.69773743333208 41.884407466078756)
2276,170318371002012,P1_006N,POINT (-87.69779660108166 41.884307904843446)
2277,170318371002012,P1_004N,POINT (-87.69870119484226 41.88462834057729)
2278,170318371002012,P1_019N,POINT (-87.69768261404923 41.884707495195244)
2279,170318371002012,P1_003N,POINT (-87.69763114126381 41.88486394235098)
2280,170318371002012,P1_019N,POINT (-87.6981751257233 41.88449558929192)
2281,170318371002012,P1_004N,POINT (-87.69841623058961 41.884654211333945)
2282,170318371002012,P1_006N,POINT (-87.69791526229382 41.88493592003649)
2283,170318371002012,P1_003N,POINT (-87.69778036737422 41.88453145280851)
2284,170318371002012,P1_003N,POINT (-87.6980755546092 41.88467068467929)
2285,170318371002012,P1_004N,POINT (-87.69813902120066 41.88436720973398)
2286,170318371002012,P1_003N,POINT (-87.6981840617372 41.884488981355)
2287,170318371002012,P1_004N,POINT (-87.69757955371536 41.88438867881642)
2288,170318371002012,P1_013N,POINT (-87.69766701158113 41.88493516826477)
2289,170318371002012,P1_011N,POINT (-87.69805389004493 41.88439236351838)
2290,170318371002012,P1_004N,POINT (-87.69823956165112 41.88432893199556)
2291,170318371002012,P1_004N,POINT (-87.69850192437957 41.88450121938596)
2292,170318371002012,P1_004N,POINT (-87.69843366969849 41.88461771096066)
2293,170318371002012,P1_003N,POINT (-87.69815087531887 41.8846887253639)
2294,170318371002012,P1_015N,POINT (-87.69760014588567 41.88478878299942)
2295,170318371002012,P1_004N,POINT (-87.69835701193958 41.88454607435782)
2296,170318371002012,P1_004N,POINT (-87.69826211879014 41.8845534509667)
2297,170318371002012,P1_011N,POINT (-87.69832235653054 41.884244591482506)
2298,170318371002012,P1_003N,POINT (-87.69854041678016 41.88444043752221)
2299,170318371002012,P1_019N,POINT (-87.69878903339517 41.88441098539321)
2300,170318371002012,P1_004N,POINT (-87.69793286719135 41.884788124138645)
2301,170318371002012,P1_004N,POINT (-87.69774564287641 41.884959189664606)
2302,170318371002012,P1_011N,POINT (-87.6978147250729 41.88446770283252)
2303,170318371002012,P1_004N,POINT (-87.6986123564507 41.88457537753389)
2304,170318371002012,P1_004N,POINT (-87.69834138350824 41.88430078424901)
2305,170318371002012,P1_019N,POINT (-87.69762386692555 41.88537787141615)
2306,170318371002012,P1_004N,POINT (-87.69763828884928 41.88533348462216)
2307,170318371002012,P1_004N,POINT (-87.69813866688267 41.884265930964496)
2308,170318371002012,P1_004N,POINT (-87.69846722535658 41.88468323819571)
2309,170318371002012,P1_011N,POINT (-87.69771115923382 41.88433877740434)
2310,170318371002012,P1_006N,POINT (-87.69774827712169 41.88539091732107)
2311,170318371002012,P1_004N,POINT (-87.69804892875469 41.88442842891113)
2312,170318371002012,P1_011N,POINT (-87.69863309602363 41.88440821284637)
2313,170318371002012,P1_004N,POINT (-87.69772220281273 41.88439748615102)
2314,170318371002012,P1_011N,POINT (-87.69857454472898 41.88472927419592)
2315,170318371002012,P1_011N,POINT (-87.69764662889362 41.885148338280985)
2316,170318371002012,P1_003N,POINT (-87.69762615514391 41.88497016767609)
2317,170318371002012,P1_004N,POINT (-87.69771948378781 41.8851380862135)
2318,170318371002012,P1_013N,POINT (-87.69820984309996 41.884288041514374)
2319,170318371002012,P1_004N,POINT (-87.69857160758858 41.88468507630458)
2320,170318371002012,P1_004N,POINT (-87.69800068766077 41.884624567230816)
2321,170318371002012,P1_003N,POINT (-87.69756917512083 41.88474196254908)
2322,170318371002012,P1_004N,POINT (-87.69763631304744 41.8852924789108)
2323,170318371002012,P1_003N,POINT (-87.69875768297368 41.88455850389109)
2324,170318371002012,P1_004N,POINT (-87.69848808959809 41.88451891330364)
2325,170318371002012,P1_004N,POINT (-87.69826242268205 41.88445406093156)
2326,170318371002012,P1_019N,POINT (-87.69835551928358 41.884613646959274)
2327,170318371002012,P1_004N,POINT (-87.69858124414426 41.88434502108791)
2328,170318371002012,P1_003N,POINT (-87.6979279501984 41.884836315915294)
2329,170318371002012,P1_003N,POINT (-87.69763569934779 41.88425379691766)
2330,170318371002012,P1_019N,POINT (-87.69767877203653 41.884969080021314)
2331,170318371002012,P1_004N,POINT (-87.6976703700633 41.884535307094616)
2332,170318371002012,P1_019N,POINT (-87.69789697413903 41.88467159334559)
2333,170318371002012,P1_011N,POINT (-87.69781440260377 41.88489433722391)
2334,170318371002012,P1_004N,POINT (-87.69787248191696 41.88543517592057)
2335,170318371002012,P1_011N,POINT (-87.6978985740267 41.88536137995397)
2336,170318371002012,P1_013N,POINT (-87.69852652216912 41.88432344416355)
2337,170318371002012,P1_004N,POINT (-87.69795067717229 41.884588246177536)
2338,170318371002012,P1_004N,POINT (-87.69789335555885 41.885369913734024)
2339,170318371002012,P1_003N,POINT (-87.69776030935522 41.884921240761926)
2340,170318371002012,P1_019N,POINT (-87.69772518398067 41.884864586900925)
2341,170318371002012,P1_015N,POINT (-87.69784991092936 41.8851203877238)
2342,170318371002012,P1_004N,POINT (-87.69770635092722 41.884792331294584)
2343,170318371002012,P1_004N,POINT (-87.6977336445775 41.88453644652991)
2344,170318371002012,P1_011N,POINT (-87.69864299682482 41.88438839527799)
2345,170318371002012,P1_004N,POINT (-87.69871521488064 41.884318148358666)
2346,170318371002012,P1_004N,POINT (-87.69856379006602 41.884189324236885)
2347,170318371002012,P1_003N,POINT (-87.69772203724531 41.88447914872404)
2348,170318371002012,P1_004N,POINT (-87.69761416760825 41.884567647424674)
2349,170318371002012,P1_003N,POINT (-87.69872130389335 41.88419220755582)
2350,170318371002012,P1_004N,POINT (-87.69817356328183 41.88438696268999)
2351,170318371002012,P1_006N,POINT (-87.69756468461473 41.88421516843194)
2352,170318371002012,P1_004N,POINT (-87.69861374550929 41.88423431852439)
2353,170318371002012,P1_015N,POINT (-87.69830461037222 41.88436269632343)
2354,170318371002012,P1_003N,POINT (-87.6980579302723 41.884559047359964)
2355,170318371002012,P1_004N,POINT (-87.69808948040327 41.88460945302475)
2356,170318371002012,P1_003N,POINT (-87.69768912030855 41.885429214132984)
2357,170318371002012,P1_011N,POINT (-87.69877412560376 41.88417869185178)
2358,170318371002012,P1_013N,POINT (-87.69851131973924 41.88463201840544)
2359,170318371002012,P1_013N,POINT (-87.6977277791121 41.88548960570346)
2360,170318371002012,P1_015N,POINT (-87.69759055818146 41.88455890539916)
2361,170318371002012,P1_004N,POINT (-87.69785235388032 41.88549148818141)
2362,170318371002012,P1_003N,POINT (-87.69808711436539 41.88434647670134)
2363,170318371002012,P1_003N,POINT (-87.6987768304725 41.884290321774905)
2364,170318371002012,P1_003N,POINT (-87.69824280142117 41.884542589781155)
2365,170318371002012,P1_003N,POINT (-87.69766982380938 41.88524994037467)
2366,170318371002012,P1_004N,POINT (-87.69849553151357 41.88471608029376)
2367,170318371002012,P1_004N,POINT (-87.698417037199 41.88435400094825)
2368,170318371002012,P1_004N,POINT (-87.69799490241682 41.884594464585774)
2369,170318371002012,P1_015N,POINT (-87.69774687344913 41.8846921627325)
2370,170318371002012,P1_003N,POINT (-87.69833089189872 41.88451655831343)
2371,170318371002012,P1_004N,POINT (-87.69769682051587 41.88423378277471)
2372,170318371002012,P1_003N,POINT (-87.69784768649339 41.88528675789232)
2373,170318371002012,P1_004N,POINT (-87.69846987620224 41.884556751333164)
2374,170318371002012,P1_019N,POINT (-87.69776340778509 41.88488483670109)
2375,170318371002012,P1_011N,POINT (-87.697876666774 41.885268196725086)
2376,170318371002012,P1_004N,POINT (-87.69758475445856 41.88490938415491)
2377,170318371002012,P1_006N,POINT (-87.69789999759774 41.88450216229066)
2378,170318371002012,P1_015N,POINT (-87.6981114726364 41.88461647027343)
2379,170318371002012,P1_003N,POINT (-87.69818957888981 41.884475855445494)
2380,170318371002012,P1_004N,POINT (-87.69838257915265 41.88463946641396)
2381,170318371002012,P1_003N,POINT (-87.6986991107516 41.884359001640476)
2382,170318371002012,P1_004N,POINT (-87.69760334832857 41.88510066012194)
2383,170318371002012,P1_015N,POINT (-87.69860307648655 41.88434517579914)
2384,170318371002012,P1_004N,POINT (-87.6975889711614 41.884387584537876)
2385,170318371002012,P1_004N,POINT (-87.69760669557537 41.884440064545096)
2386,170318371002012,P1_004N,POINT (-87.69779628550195 41.885446936989155)
2387,170318371002012,P1_003N,POINT (-87.69842514988997 41.88462036913795)
2388,170318371002012,P1_004N,POINT (-87.69839978258521 41.88440812656422)
2389,170318371002012,P1_003N,POINT (-87.6981306495285 41.884405984814165)
2390,170318371002012,P1_003N,POINT (-87.69773370454614 41.88484341184833)
2391,170318371002012,P1_004N,POINT (-87.6976932338517 41.88543616303457)
2392,170318371002012,P1_006N,POINT (-87.69804681497489 41.88444200758663)
2393,170318371002012,P1_004N,POINT (-87.69794580206124 41.88507411180638)
2394,170318371002012,P1_004N,POINT (-87.6979087435901 41.88475309592172)
2395,170318371002012,P1_004N,POINT (-87.69766841602814 41.884501423368135)
2396,170318371002012,P1_004N,POINT (-87.69756810032193 41.884732781359965)
2397,170318371002012,P1_004N,POINT (-87.69775235698621 41.88526449067335)
2398,170318371002012,P1_004N,POINT (-87.6980910029681 41.88464646435407)
2399,170318371002012,P1_003N,POINT (-87.69758678669758 41.88481844531367)
2400,170318371002012,P1_004N,POINT (-87.6988231250001 41.884631311567915)
2401,170318371002012,P1_013N,POINT (-87.69781587154785 41.884870676234684)
2402,170318371002012,P1_004N,POINT (-87.69772245347905 41.88512297111323)
2403,170318371002012,P1_003N,POINT (-87.69771174260751 41.88448353493136)
2404,170318371002012,P1_003N,POINT (-87.69784368589286 41.88507466015833)
2405,170318371002012,P1_011N,POINT (-87.69763381222543 41.8847083956774)
2406,170318371002012,P1_003N,POINT (-87.69881287574955 41.884416123848304)
2407,170318371002012,P1_004N,POINT (-87.69850518289738 41.88470409152409)
2408,170318371002012,P1_003N,POINT (-87.69788554162805 41.8850176511177)
2409,170318371002012,P1_004N,POINT (-87.69879380309783 41.8846183134889)
2410,170318371002012,P1_004N,POINT (-87.69795411935915 41.884361386672474)
2411,170318371002012,P1_003N,POINT (-87.6976589805527 41.88517786359562)
2412,170318371002012,P1_004N,POINT (-87.69800288366373 41.884304112889495)
2413,170318371002012,P1_011N,POINT (-87.69785115232963 41.884550893778524)
2414,170318371002012,P1_004N,POINT (-87.69764281680739 41.885370599317326)
2415,170318371002012,P1_004N,POINT (-87.69827603507322 41.884523403558674)
2416,170318371002012,P1_004N,POINT (-87.69865020205401 41.88447671963464)
2417,170318371002012,P1_004N,POINT (-87.69781192813241 41.88483370513025)
2418,170318371002012,P1_004N,POINT (-87.69847127878135 41.88424822839193)
2419,170318371002012,P1_003N,POINT (-87.69811786805835 41.884514910448345)
2420,170318371002012,P1_004N,POINT (-87.69837758726617 41.88429801972928)
2421,170318371002012,P1_015N,POINT (-87.69880610571377 41.884719231144004)
2422,170318371002012,P1_004N,POINT (-87.69773791752588 41.884540685820134)
2423,170318371002012,P1_006N,POINT (-87.6982513686198 41.88452248183763)
2424,170318371002012,P1_003N,POINT (-87.69757339711035 41.88435541718244)
2425,170318371002012,P1_004N,POINT (-87.69845315195467 41.884190134295714)
2426,170318371002012,P1_003N,POINT (-87.69832813841639 41.88450239662524)
2427,170318371002012,P1_004N,POINT (-87.69829464135458 41.88461577653594)
2428,170318371002012,P1_004N,POINT (-87.6977397014039 41.88509801427158)
2429,170318371002012,P1_006N,POINT (-87.69810437312765 41.88431998781346)
2430,170318371002012,P1_004N,POINT (-87.69761021355323 41.88458947008994)
2431,170318371002012,P1_004N,POINT (-87.69841876936434 41.88465520186556)
2432,170318371002012,P1_004N,POINT (-87.69856118011312 41.88418379010045)
2433,170318371002012,P1_003N,POINT (-87.69756289361489 41.885264287449736)
2434,170318371002012,P1_003N,POINT (-87.69777172872251 41.884495440618544)
2435,170318371002012,P1_004N,POINT (-87.69851178923302 41.88440269959749)
2436,170318371002012,P1_004N,POINT (-87.69780115907768 41.885103739553685)
2437,170318371002012,P1_013N,POINT (-87.69824413735215 41.88472896405919)
2438,170318371002012,P1_004N,POINT (-87.69767953321745 41.885232274606274)
2439,170318371002012,P1_011N,POINT (-87.6987608730036 41.884561898450556)
2440,170318371002012,P1_019N,POINT (-87.69835554600634 41.884218568523636)
2441,170318371002012,P1_004N,POINT (-87.6979778693655 41.88446958488871)
2442,170318371002012,P1_004N,POINT (-87.69782757057402 41.88420274716937)
2443,170318371002012,P1_015N,POINT (-87.6978753862353 41.88543363509208)
2444,170318371002012,P1_004N,POINT (-87.6975600507874 41.88523045847077)
2445,170318371002012,P1_013N,POINT (-87.69797446733892 41.88445571081684)
2446,170318371002012,P1_004N,POINT (-87.69874444324431 41.884351452064955)
2447,170318371002012,P1_004N,POINT (-87.69841503140539 41.88434893946354)
2448,170318371002012,P1_004N,POINT (-87.69871237652288 41.88455654787702)
2449,170318371002012,P1_003N,POINT (-87.69868313212602 41.88433517618683)
2450,170318371002012,P1_004N,POINT (-87.69789778029835 41.884869435290604)
2451,170318371002012,P1_011N,POINT (-87.69824847500153 41.884245950038604)
2452,170318371002012,P1_015N,POINT (-87.69854654699813 41.884632363698486)
2453,170318371002012,P1_004N,POINT (-87.6975733331618 41.88483852099488)
2454,170318371002012,P1_004N,POINT (-87.69800095476776 41.88458174135612)
2455,170318371002012,P1_019N,POINT (-87.69828243650771 41.88437033298653)
2456,170318371002012,P1_006N,POINT (-87.69870237666366 41.88423668488983)
2457,170318371002012,P1_004N,POINT (-87.69822476679052 41.8845816037802)
2458,170318371002012,P1_004N,POINT (-87.69771971595011 41.884592158492325)
2459,170318371002012,P1_004N,POINT (-87.69823160748085 41.88463936365752)
2460,170318371002012,P1_004N,POINT (-87.69757062308827 41.884216212102345)
2461,170318371002012,P1_019N,POINT (-87.69802324763218 41.88455525360349)
2462,170318371002012,P1_004N,POINT (-87.6977376589463 41.885347457648265)
2463,170318371002012,P1_004N,POINT (-87.6980351690845 41.8842115187576)
2464,170318371002012,P1_003N,POINT (-87.69765523856994 41.88423981637155)
2465,170318371002012,P1_019N,POINT (-87.69760995434181 41.884320379257055)
2466,170318371002012,P1_004N,POINT (-87.69875574059382 41.88451409514399)
2467,170318371002012,P1_003N,POINT (-87.69831617937089 41.88433418797694)
2468,170318371002012,P1_003N,POINT (-87.69770802947754 41.8852561146618)
2469,170318371002012,P1_004N,POINT (-87.69773382803729 41.88490939344386)
2470,170318371002012,P1_006N,POINT (-87.69821507321015 41.884518321505915)
2471,170318371002012,P1_011N,POINT (-87.69826403895419 41.884557939247564)
2472,170318371002012,P1_015N,POINT (-87.69763183730832 41.88516647011841)
2473,170318371002012,P1_004N,POINT (-87.6976355219778 41.88452215498902)
2474,170318371002012,P1_003N,POINT (-87.69881490937834 41.88448801043926)
2475,170318371002012,P1_004N,POINT (-87.69804013154233 41.884579807997376)
2476,170318371002012,P1_013N,POINT (-87.69783628687931 41.885176296757315)
2477,170318371002012,P1_004N,POINT (-87.69805655461533 41.88466997378729)
2478,170318371002012,P1_004N,POINT (-87.69755464271185 41.88422645110842)
2479,170318371002012,P1_003N,POINT (-87.69813171024212 41.88430758265494)
2480,170318371002012,P1_013N,POINT (-87.69834634753386 41.88420884494539)
2481,170318371002012,P1_004N,POINT (-87.69790391845892 41.88513452557174)
2482,170318371002012,P1_004N,POINT (-87.69805411179334 41.884658106095245)
2483,170318371002012,P1_006N,POINT (-87.6980195611427 41.88441228153089)
2484,170318371002012,P1_003N,POINT (-87.6978841727655 41.884540049096316)
2485,170318371002012,P1_004N,POINT (-87.69791292773982 41.885322503262266)
2486,170318371002012,P1_003N,POINT (-87.69786523358526 41.884976720017946)
2487,170318371002012,P1_015N,POINT (-87.69759478083654 41.8844473214606)
2488,170318371002012,P1_004N,POINT (-87.69780343623373 41.88488312865016)
2489,170318371002012,P1_006N,POINT (-87.6982239096521 41.88472244912436)
2490,170318371002012,P1_004N,POINT (-87.69815607711972 41.88449521335693)
2491,170318371002012,P1_004N,POINT (-87.69855057573328 41.88469149260228)
2492,170318371002012,P1_003N,POINT (-87.69786230075168 41.88474449819838)
2493,170318371002012,P1_004N,POINT (-87.6981905466279 41.88427688844027)
2494,170318371002012,P1_003N,POINT (-87.69792936523565 41.88517695321047)
2495,170318371002012,P1_006N,POINT (-87.69843434860984 41.88430918174881)
2496,170318371002012,P1_004N,POINT (-87.6976415722785 41.88511682397781)
2497,170318371002012,P1_003N,POINT (-87.69817138660358 41.884498542919985)
2498,170318371002012,P1_003N,POINT (-87.69849810747566 41.88424560686963)
2499,170318371002012,P1_003N,POINT (-87.69773473578893 41.88441855882515)
2500,170318371002012,P1_003N,POINT (-87.69847024849278 41.884428782396476)
2501,170318371002012,P1_013N,POINT (-87.69834006603237 41.884413249480886)
2502,170318371002012,P1_003N,POINT (-87.69827860758073 41.884332215578674)
2503,170318371002012,P1_004N,POINT (-87.69849968686114 41.884478794715065)
2504,170318371002012,P1_011N,POINT (-87.69798640780742 41.884650009727245)
2505,170318371002012,P1_003N,POINT (-87.6979441270246 41.8853131826848)
2506,170318371002012,P1_003N,POINT (-87.69849927497519 41.884540226096036)
2507,170318371002012,P1_003N,POINT (-87.6977702097401 41.88530401521427)
2508,170318371002012,P1_004N,POINT (-87.69795144445278 41.88541146156103)
2509,170318371002012,P1_004N,POINT (-87.69804532217718 41.88439355018538)
2510,170318371002012,P1_003N,POINT (-87.69768371190644 41.88514407385954)
2511,170318371002012,P1_004N,POINT (-87.69790910474747 41.884542796534134)
2512,170318371002012,P1_004N,POINT (-87.69837466637765 41.88436755838511)
2513,170318371002012,P1_011N,POINT (-87.69777084821592 41.884952499041994)
2514,170318371002012,P1_004N,POINT (-87.69815582456702 41.88431111591616)
2515,170318371002012,P1_004N,POINT (-87.69794470582636 41.885286055722936)
2516,170318371002012,P1_011N,POINT (-87.69854349519704 41.884582536049514)
2517,170318371002012,P1_004N,POINT (-87.69788910295755 41.88482382311117)
2518,170318371002012,P1_004N,POINT (-87.69831954851948 41.88449940439121)
2519,170318371002012,P1_011N,POINT (-87.69777775509718 41.88532116894776)
2520,170318371002012,P1_013N,POINT (-87.6983324043064 41.884578073882366)
2521,170318371002012,P1_003N,POINT (-87.69786700761013 41.88487506683959)
2522,170318371002012,P1_004N,POINT (-87.6976955718738 41.885269974873935)
2523,170318371002012,P1_019N,POINT (-87.69849892235666 41.884479358630735)
2524,170318371002012,P1_015N,POINT (-87.69755377057683 41.88432960456798)
2525,170318371002012,P1_004N,POINT (-87.6985049055116 41.884612527558374)
2526,170318371002012,P1_019N,POINT (-87.69860903081681 41.88423888685625)
